step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
92205.0,38,1921.0,26.680555555555557,3.408343949381405,38,3451.0,0.13412430804858522,38,3451.0
92210.0,33,1407.0,18.513157894736842,4.459349884200854,33,3316.0,0.2207825934358086,33,3316.0
92215.0,32,1040.0,13.68421052631579,4.6162595064056235,32,3042.0,0.22341764548436713,32,3042.0
92220.0,30,666.0,8.88,4.130677697389914,30,2788.0,0.16900295496395742,30,2788.0
92225.0,33,295.0,4.041095890410959,3.2879943252624737,33,2874.0,0.16709466974801315,33,2874.0
92230.0,44,481.0,6.5,2.7303397859107346,44,2991.0,0.10867651913701483,44,2991.0
92235.0,53,728.0,9.578947368421053,2.144167696386229,53,3234.0,0.06304333026957071,53,3234.0
92240.0,55,812.0,10.68421052631579,1.3118259973667616,55,3234.0,0.04961352278580005,55,3234.0
92245.0,50,773.0,9.91025641025641,1.9784458687350661,50,2686.0,0.06455121249039117,50,2686.0
92250.0,48,777.0,9.475609756097562,3.189574186760676,48,2685.0,0.11826543589837468,48,2685.0
92255.0,45,732.0,9.384615384615385,3.1132308614508886,45,2790.0,0.1362708425277502,45,2790.0
92260.0,47,831.0,11.541666666666666,1.9767316517702593,47,3009.0,0.08392724545197196,47,3009.0
92265.0,56,1092.0,15.166666666666666,1.0712276428983252,56,3270.0,0.05090229193991102,56,3270.0
92270.0,61,1385.0,18.716216216216218,0.5461708948066547,61,3564.0,0.03667546178562555,61,3564.0
92275.0,62,1601.0,21.635135135135137,0.32493888471939353,62,3727.0,0.011623960818310426,62,3727.0
92280.0,58,1761.0,23.7972972972973,1.4498876472775664,58,3691.0,0.030939676808972166,58,3691.0
92285.0,50,1928.0,23.51219512195122,3.373318425423772,50,3723.0,0.13682856196380025,50,3723.0
92290.0,42,1964.0,25.17948717948718,3.370109239312575,42,3894.0,0.1611368738289545,42,3894.0
92295.0,48,2170.0,29.324324324324323,2.5778022215908964,48,4063.0,0.08521146901163527,48,4063.0
92300.0,54,2433.0,33.791666666666664,1.7611055338260577,54,4326.0,0.022678764627246075,54,4326.0
92305.0,55,2250.0,32.608695652173914,1.2790201279952127,55,4318.0,0.04114573108058488,55,4318.0
92310.0,49,1834.0,27.78787878787879,1.672593711666613,49,4005.0,0.04708830179512945,49,4005.0
92315.0,42,1406.0,21.303030303030305,3.0007587621852374,42,3385.0,0.07251618806248132,42,3385.0
92320.0,34,1024.0,15.058823529411764,4.365777857257876,34,3018.0,0.1971183816472681,34,3018.0
92325.0,31,764.0,12.126984126984127,3.890130480801314,31,3033.0,0.19277310308732562,31,3033.0
92330.0,37,935.0,14.609375,3.1208278059653427,37,3204.0,0.15555954027995716,37,3204.0
92335.0,45,1140.0,17.53846153846154,1.640459104775119,45,3409.0,0.06447947373605782,45,3409.0
92340.0,51,1382.0,20.939393939393938,0.8030488648581328,51,3651.0,0.03618930387829843,51,3651.0
92345.0,58,1659.0,23.7,0.21276620811341992,58,3928.0,0.016700153912275452,58,3928.0
92350.0,65,1865.0,26.267605633802816,0.19631668387192966,65,4134.0,0.0017475362623461219,65,4134.0
92355.0,70,2206.0,27.575,1.3791899155211471,70,4475.0,0.07480602980053849,70,4475.0
92360.0,72,2563.0,32.0375,1.3375237535687563,72,4832.0,0.07127408658377495,72,4832.0
92365.0,67,2474.0,30.925,0.5722271556822888,67,4954.0,0.03086641768793597,67,4954.0
92370.0,64,2092.0,26.15,1.2012139305966005,64,4834.0,0.029051624878226535,64,4834.0
92375.0,55,1779.0,22.2375,2.331033395081456,55,4585.0,0.05067244292913151,55,4585.0
92380.0,45,1669.0,21.397435897435898,2.5031082502187254,45,4697.0,0.07923628421632652,45,4697.0
92385.0,46,1807.0,24.753424657534246,2.244382155269106,46,4900.0,0.07562910622385662,46,4900.0
92390.0,53,2057.0,26.714285714285715,2.2237127213929995,53,5150.0,0.10573344726874331,53,5150.0
92395.0,57,2278.0,31.63888888888889,1.1179699656690032,57,5371.0,0.0671474090661297,57,5371.0
92400.0,65,2586.0,35.916666666666664,0.8072083211117604,65,5679.0,0.02929602921691961,65,5679.0
92405.0,70,2923.0,39.5,0.4794786612277775,70,6016.0,0.008111914945072995,70,6016.0
92410.0,68,3251.0,45.15277777777778,0.26495124136274034,68,6353.0,0.0074892203901112874,68,6353.0
92415.0,68,3591.0,48.527027027027025,0.9274240034809643,68,6684.0,0.017407839416806382,68,6684.0
92420.0,70,3936.0,53.189189189189186,0.7469997000536424,70,7029.0,2.8257953674966086e-06,70,7029.0
92425.0,64,3694.0,48.60526315789474,1.2805414076954917,64,6896.0,0.08063573349676234,64,6896.0
92430.0,56,3047.0,39.06410256410256,2.3479670211683175,56,6450.0,0.10967808215544601,56,6450.0
92435.0,48,2567.0,32.91025641025641,3.464627595111324,48,5710.0,0.12672192023732703,48,5710.0
92440.0,46,1978.0,25.68831168831169,3.509174482124151,46,4960.0,0.09362660824051469,46,4960.0
92445.0,37,1366.0,19.239436619718308,3.4481005798067366,37,4849.0,0.13970564025304893,37,4849.0
92450.0,33,954.0,13.43661971830986,3.6207794805360374,33,4460.0,0.15108336000809974,33,4460.0
92455.0,32,659.0,9.28169014084507,3.7717439962647585,32,3832.0,0.13741276212073486,32,3832.0
92460.0,27,328.0,4.555555555555555,3.3842452071343376,27,3935.0,0.1467635537598402,27,3935.0
92465.0,35,353.0,4.77027027027027,2.730249525513607,35,4053.0,0.1427288435418752,35,4053.0
92470.0,48,564.0,7.421052631578948,1.895994197768121,48,4264.0,0.09612051630137182,48,4264.0
92475.0,59,838.0,11.324324324324325,1.0206827915342545,59,4539.0,0.0281451708454134,59,4539.0
92480.0,65,1071.0,14.472972972972974,0.8394271099193656,65,4772.0,0.0014337907743190922,65,4772.0
92485.0,68,1405.0,18.733333333333334,1.1685393916222935,68,5107.0,0.02393353513150968,68,5107.0
92490.0,69,1746.0,24.25,0.40995023692872584,69,5448.0,0.0009494285878688044,69,5448.0
92495.0,64,1893.0,27.042857142857144,0.2557038908012714,64,5484.0,0.008240253314682876,64,5484.0
92500.0,54,1889.0,24.21794871794872,2.2971517851125847,54,5227.0,0.11058640951651588,54,5227.0
92505.0,48,1926.0,24.692307692307693,3.528005014410944,48,4827.0,0.13971963010993843,48,4827.0
92510.0,38,1580.0,20.789473684210527,2.7245225912198596,38,4585.0,0.11172416503213922,38,4585.0
92515.0,35,1140.0,15.833333333333334,2.986807308095175,35,3931.0,0.10537991430947209,35,3931.0
92520.0,34,857.0,12.602941176470589,3.4451645874391486,34,3495.0,0.11462697658135151,34,3495.0
92525.0,29,462.0,7.0,3.1308517522067043,29,3470.0,0.11752510407712845,29,3470.0
92530.0,35,343.0,5.622950819672131,2.6084488482370456,35,3598.0,0.09178991871281532,35,3598.0
92535.0,40,536.0,8.0,2.6518862272137405,40,3791.0,0.14109989459649783,40,3791.0
92540.0,48,761.0,11.35820895522388,1.235208935580302,48,4016.0,0.09016239202381977,48,4016.0
92545.0,55,1027.0,14.26388888888889,1.2185453783739508,55,4282.0,0.062056999386297794,55,4282.0
92550.0,64,1323.0,17.87837837837838,0.745678185091536,64,4578.0,0.0021540240581888886,64,4578.0
92555.0,68,1574.0,21.27027027027027,0.8825498207108637,68,4829.0,0.00012878723410273156,68,4829.0
92560.0,68,1914.0,26.583333333333332,0.43599532876403446,68,5169.0,0.00817448594138814,68,5169.0
92565.0,70,2259.0,31.375,0.3316884213001044,70,5514.0,2.1702921725105125e-05,70,5514.0
92570.0,64,2255.0,28.91025641025641,1.3714697569820615,64,5549.0,0.09353859759278113,64,5549.0
92575.0,56,2009.0,25.756410256410255,2.1804590614093113,56,5306.0,0.10760284707197414,56,5306.0
92580.0,47,1810.0,23.205128205128204,3.0029419439116776,47,4881.0,0.11329602044740483,47,4881.0
92585.0,44,1770.0,22.692307692307693,2.646622911628865,44,5103.0,0.08460374848298462,44,5103.0
92590.0,47,1982.0,27.15068493150685,2.339232846844367,47,5334.0,0.06632870679059194,47,5334.0
92595.0,53,2238.0,32.43478260869565,1.114121860783708,53,5590.0,0.04591400069689664,53,5590.0
92600.0,57,2083.0,31.560606060606062,0.35311437843704807,57,5426.0,0.013360644085645114,57,5426.0
92605.0,50,1652.0,23.6,2.2656441937882543,50,4814.0,0.10141014911057555,50,4814.0
92610.0,43,1343.0,18.91549295774648,3.5644636877570597,43,4103.0,0.13173091663365877,43,4103.0
92615.0,37,954.0,14.029411764705882,3.3766007848013424,37,4298.0,0.13427242818196963,37,4298.0
92620.0,36,809.0,12.841269841269842,2.34896606473593,36,4473.0,0.10200457825913886,36,4473.0
92625.0,45,1015.0,15.378787878787879,1.6924315318499055,45,4680.0,0.07193111061659403,45,4680.0
92630.0,46,990.0,14.558823529411764,1.028057079453759,46,4640.0,0.06596518095524855,46,4640.0
92635.0,45,816.0,11.657142857142857,1.7579202169689745,45,4384.0,0.05864935776428626,45,4384.0
92640.0,44,726.0,10.083333333333334,2.9032973499119854,44,3991.0,0.06792481797358965,44,3991.0
92645.0,42,750.0,9.868421052631579,3.3312788641627127,42,4199.0,0.16129418070968182,42,4199.0
92650.0,48,965.0,13.402777777777779,2.4945711150810337,48,4428.0,0.1413825105442725,48,4428.0
92655.0,57,1227.0,17.52857142857143,1.3147066754985628,57,4690.0,0.04295227143983015,57,4690.0
92660.0,62,1526.0,21.8,0.7361025747587124,62,4989.0,0.0013502146197728407,62,4989.0
92665.0,66,1850.0,26.428571428571427,0.7256954210665961,66,5313.0,0.029474711061316796,66,5313.0
92670.0,60,1856.0,27.294117647058822,0.3922512740034431,60,5274.0,0.01802693248307101,60,5274.0
92675.0,52,1647.0,24.220588235294116,1.5750331765240806,52,4687.0,0.03177982016856926,52,4687.0
92680.0,43,1460.0,19.72972972972973,3.612578645293477,43,4071.0,0.13739350797686561,43,4071.0
92685.0,36,1247.0,17.814285714285713,3.4871502976283537,36,4098.0,0.14884147936906197,36,4098.0
92690.0,38,1254.0,19.0,2.8953452235233774,38,4281.0,0.1577255589150818,38,4281.0
92695.0,45,1464.0,21.850746268656717,1.6341300996220076,45,4491.0,0.0652127987053941,45,4491.0
92700.0,53,1718.0,24.89855072463768,0.8202050583003343,53,4745.0,0.034929201518302595,53,4745.0
92705.0,62,2005.0,27.84722222222222,0.18206838471191114,62,5032.0,0.013311225749591989,62,5032.0
92710.0,70,2337.0,31.58108108108108,0.02394316483998311,70,5365.0,0.0017375333243090415,70,5365.0
92715.0,74,2700.0,32.926829268292686,1.1089240899546864,74,5728.0,0.07715461500375631,74,5728.0
92720.0,76,3077.0,37.52439024390244,0.9193555593369604,76,6105.0,0.06484042443678341,76,6105.0
92725.0,72,3232.0,38.476190476190474,0.5896088214498335,72,6122.0,0.03672278184712734,72,6122.0
92730.0,68,3240.0,38.57142857142857,1.2261575839942107,68,5876.0,0.034267549050257806,68,5876.0
92735.0,60,3300.0,39.285714285714285,2.4714411913799688,60,5325.0,0.06402064650656962,60,5325.0
92740.0,48,2778.0,34.725,2.2147777914426863,48,5278.0,0.0812102736742277,48,5278.0
92745.0,49,2865.0,37.69736842105263,2.296095464195533,49,5316.0,0.07717896950449357,49,5316.0
92750.0,55,3128.0,38.146341463414636,2.17730902417625,55,5579.0,0.09756634241412107,55,5579.0
92755.0,56,2767.0,33.74390243902439,1.5552849258218893,56,5476.0,0.08292188350553195,56,5476.0
92760.0,54,1989.0,24.25609756097561,1.5817074147028682,54,5024.0,0.059201586203456114,54,5024.0
92765.0,55,1351.0,16.083333333333332,2.4286021881570377,55,4348.0,0.05694618713495444,55,4348.0
92770.0,45,807.0,9.962962962962964,2.5318092570652864,45,4523.0,0.08554652500082817,45,4523.0
92775.0,45,867.0,11.407894736842104,2.7191562897595536,45,4650.0,0.09164932042742366,45,4650.0
92780.0,51,1110.0,14.605263157894736,2.05653894474996,51,4881.0,0.05647331386478231,51,4881.0
92785.0,52,1302.0,16.692307692307693,1.8178670984597385,52,4845.0,0.094413453937442,52,4845.0
92790.0,49,1456.0,18.666666666666668,2.358927240684451,49,4533.0,0.11668450060237166,49,4533.0
92795.0,46,1630.0,20.897435897435898,3.247512183795011,46,4072.0,0.12018597346722934,46,4072.0
92800.0,43,1796.0,23.63157894736842,2.4395207284167744,43,4286.0,0.07763447595133122,43,4286.0
92805.0,49,2028.0,28.166666666666668,1.9917811360412836,49,4520.0,0.07371372608525872,49,4520.0
92810.0,55,2293.0,32.75714285714286,1.0462808680236735,55,4785.0,0.05073988625316926,55,4785.0
92815.0,56,2140.0,31.470588235294116,0.3722748879411242,56,4700.0,0.016970454226241945,56,4700.0
92820.0,51,1706.0,25.08823529411765,1.5496729179556343,51,4362.0,0.0479624331338874,51,4362.0
92825.0,44,1400.0,18.91891891891892,3.4189390214644404,44,3714.0,0.12722553734041106,44,3714.0
92830.0,34,811.0,11.585714285714285,3.106924424794454,34,3846.0,0.14502181775315431,34,3846.0
92835.0,36,719.0,10.420289855072463,3.4080633164879,36,3962.0,0.11267709946304959,36,3962.0
92840.0,44,919.0,13.514705882352942,2.2896894584908387,44,4162.0,0.06239639062442592,44,4162.0
92845.0,45,894.0,12.956521739130435,1.7231074763984136,45,4105.0,0.06386360548743589,45,4105.0
92850.0,44,715.0,10.514705882352942,1.7053153349317587,44,3805.0,0.05215541280651728,44,3805.0
92855.0,39,594.0,8.485714285714286,2.858673024966996,39,3412.0,0.06756169071387456,39,3412.0
92860.0,39,630.0,8.4,3.4949342164012154,39,3609.0,0.172786158730724,39,3609.0
92865.0,45,843.0,12.042857142857143,2.4820342196605836,45,3822.0,0.14723118957186604,45,3822.0
92870.0,53,1087.0,15.985294117647058,1.026984409470929,53,4066.0,0.07102138282663237,53,4066.0
92875.0,58,1364.0,20.058823529411764,0.7128147968295122,58,4344.0,0.01791690916164182,58,4344.0
92880.0,62,1665.0,24.485294117647058,1.0652522258490635,62,4644.0,0.00011739263561935742,62,4644.0
92885.0,62,1975.0,28.6231884057971,1.0122800237344505,62,4954.0,0.011134997050723572,62,4954.0
92890.0,58,1932.0,30.1875,0.3068383679643317,58,4891.0,0.0096820025662682,58,4891.0
92895.0,48,1645.0,23.5,2.4712279837170943,48,4527.0,0.11270913037100079,48,4527.0
92900.0,42,1440.0,20.571428571428573,3.6830434388576836,42,3830.0,0.12874662306441562,42,3830.0
92905.0,37,1220.0,17.941176470588236,3.134256792072253,37,4023.0,0.13386293799208454,37,4023.0
92910.0,40,1106.0,17.838709677419356,1.548274413371229,40,4208.0,0.08663709372135113,40,4208.0
92915.0,48,1330.0,20.78125,0.8132173180870104,48,4432.0,0.061958936545090826,48,4432.0
92920.0,49,1534.0,22.558823529411764,0.7885246774518335,49,4656.0,0.04675311303807911,49,4656.0
92925.0,58,1806.0,25.083333333333332,0.8822467785942207,58,4908.0,0.013950802972545261,58,4908.0
92930.0,64,2114.0,25.78048780487805,1.845186122009151,64,5217.0,0.08625014934437629,64,5217.0
92935.0,72,2461.0,31.55128205128205,1.0209195431068256,72,5564.0,0.07141128447993235,72,5564.0
92940.0,66,2612.0,33.48717948717949,0.7533132185841352,66,5544.0,0.045523842811260616,66,5544.0
92945.0,64,2639.0,32.9875,1.3632565177943916,64,5255.0,0.03832670928528743,64,5255.0
92950.0,56,2720.0,34.0,2.600870779215861,56,4651.0,0.05895526814543256,56,4651.0
92955.0,47,2699.0,35.05194805194805,2.397533020293961,47,4881.0,0.08320982729595415,47,4881.0
92960.0,49,2841.0,40.014084507042256,1.673180688137778,49,5118.0,0.07515398182042822,49,5118.0
92965.0,55,3105.0,40.85526315789474,1.3625019935604687,55,5383.0,0.0741908493563105,55,5383.0
92970.0,57,2750.0,34.375,1.3102782428155801,57,5300.0,0.0865160799070171,57,5300.0
92975.0,53,1978.0,24.121951219512194,1.6951813871213846,53,4974.0,0.06871446135067384,53,4974.0
92980.0,57,1443.0,17.178571428571427,2.336624456439566,57,4380.0,0.05123175934392191,57,4380.0
92985.0,47,913.0,11.271604938271604,2.508121430322271,47,4562.0,0.08438621483061734,47,4562.0
92990.0,46,869.0,11.586666666666666,2.671079441806523,46,4690.0,0.09676701934115889,46,4690.0
92995.0,52,1117.0,14.697368421052632,2.1283026684811084,52,4925.0,0.0592595202768591,52,4925.0
93000.0,52,1310.0,17.945205479452056,1.1224968111711586,52,4893.0,0.03396477343431342,52,4893.0
93005.0,50,1462.0,18.743589743589745,2.5557017971770475,50,4594.0,0.12213885879964913,50,4594.0
93010.0,47,1642.0,21.05128205128205,3.448952263790376,47,4137.0,0.12531927469639356,47,4137.0
93015.0,41,1449.0,19.06578947368421,2.555576683369126,41,3936.0,0.09222289564935172,41,3936.0
93020.0,36,1077.0,14.958333333333334,2.9955519122196748,36,3576.0,0.11984264777066743,36,3576.0
93025.0,35,831.0,11.871428571428572,3.7913414584248706,35,2955.0,0.13515178122612131,35,2955.0
93030.0,30,424.0,6.625,2.598698801551797,30,3082.0,0.1061981474161244,30,3082.0
93035.0,35,381.0,6.245901639344262,2.5791392806880356,35,3220.0,0.09338993334399857,35,3220.0
93040.0,42,579.0,8.514705882352942,2.7298618461607114,42,3419.0,0.13812481663227663,42,3419.0
93045.0,49,750.0,11.029411764705882,1.4651005817642841,49,3590.0,0.08939732557803612,49,3590.0
93050.0,57,1015.0,14.097222222222221,0.8692064205864697,57,3855.0,0.03525416836103077,57,3855.0
93055.0,68,1331.0,17.986486486486488,0.40042559192205635,68,4171.0,0.0012820633608524154,68,4171.0
93060.0,68,1645.0,22.84722222222222,0.3017623859804152,68,4499.0,0.008029649041061541,68,4499.0
93065.0,69,1986.0,26.83783783783784,0.8014260998574185,69,4827.0,0.002250364846825194,69,4827.0
93070.0,70,2334.0,31.54054054054054,0.7836162740644221,70,5175.0,6.426753369450666e-06,70,5175.0
93075.0,64,2419.0,31.012820512820515,1.4432667808597976,64,5166.0,0.09037312477035467,64,5166.0
93080.0,56,2316.0,29.692307692307693,2.4980316457630236,56,4981.0,0.1147107809516821,56,4981.0
93085.0,49,2271.0,28.3875,2.8092111245291136,49,4532.0,0.07311004140885116,49,4532.0
93090.0,48,2220.0,29.6,3.185405707637917,48,4366.0,0.11169708317120847,48,4366.0
93095.0,38,1743.0,24.9,3.171637119844731,38,4037.0,0.13003418638454275,38,4037.0
93100.0,34,1237.0,17.422535211267604,3.187467016847593,34,3555.0,0.12796817328686816,34,3555.0
93105.0,31,736.0,10.666666666666666,3.46551576476191,31,2902.0,0.1155830357551195,31,2902.0
93110.0,29,425.0,5.666666666666667,4.5130699937376315,29,2581.0,0.20721315209888277,29,2581.0
93115.0,27,327.0,4.36,4.109230479120823,27,2584.0,0.20775505294850272,27,2584.0
93120.0,37,493.0,6.7534246575342465,3.466178859823161,37,2699.0,0.13578525579373016,37,2699.0
93125.0,50,720.0,9.863013698630137,2.359103472288915,50,2927.0,0.052808966165851054,50,2927.0
93130.0,58,998.0,14.895522388059701,0.6970545703788329,58,3205.0,0.005575319678409197,58,3205.0
93135.0,64,1308.0,19.818181818181817,0.4012432542724559,64,3515.0,0.026168840004663754,64,3515.0
93140.0,63,1521.0,23.045454545454547,0.1840154704213134,63,3728.0,0.00027227731282997413,63,3728.0
93145.0,64,1841.0,25.569444444444443,1.5484564705109034,64,4048.0,0.0847309887423554,64,4048.0
93150.0,64,2161.0,29.2027027027027,1.4520271037389822,64,4368.0,0.07773935021182238,64,4368.0
93155.0,66,2489.0,34.56944444444444,0.9861028982799288,66,4696.0,0.057607084518750545,66,4696.0
93160.0,64,2440.0,32.972972972972975,0.6291755256678258,64,4717.0,0.020530013935747906,64,4717.0
93165.0,57,2152.0,29.47945205479452,1.382938835517045,57,4416.0,0.03605372792175129,57,4416.0
93170.0,49,1964.0,26.186666666666667,3.101279981758065,49,3993.0,0.08611202609884126,49,3993.0
93175.0,42,1701.0,23.95774647887324,3.8333105915889565,42,3742.0,0.11661123458004279,42,3742.0
93180.0,33,1548.0,23.454545454545453,3.7310535549992543,33,3795.0,0.1520289427999947,33,3795.0
93185.0,40,1732.0,25.10144927536232,3.0550544374288595,40,3943.0,0.15033688897016764,40,3943.0
93190.0,48,1953.0,28.304347826086957,2.2038613312029973,48,4164.0,0.10772421135243163,48,4164.0
93195.0,54,2207.0,31.08450704225352,1.463969696945078,54,4418.0,0.05279267620205608,54,4418.0
93200.0,63,2503.0,32.93421052631579,0.9918037738391352,63,4714.0,0.020772039528386025,63,4714.0
93205.0,69,2832.0,37.76,0.12265975990298053,69,5044.0,0.009499702367720882,69,5044.0
93210.0,75,3142.0,41.3421052631579,0.08513521953783287,75,5354.0,0.00023023229733822013,75,5354.0
93215.0,75,3517.0,46.276315789473685,0.17170915548113824,75,5729.0,3.1707316380449814e-06,75,5729.0
93220.0,75,3892.0,46.89156626506024,1.0238913105346128,75,6104.0,0.06246413541653177,75,6104.0
93225.0,70,3624.0,44.19512195121951,1.1702765108077517,70,6099.0,0.07491895578811382,70,6099.0
93230.0,63,3017.0,36.792682926829265,1.4801151732212574,63,5695.0,0.050062073270716614,63,5695.0
93235.0,59,2511.0,30.621951219512194,2.3989144965311233,59,5008.0,0.05283857568782321,59,5008.0
93240.0,50,2016.0,25.846153846153847,2.1796970922861223,50,5255.0,0.07581083145391539,50,5255.0
93245.0,49,1987.0,26.85135135135135,1.98370460154688,49,5496.0,0.08279280692130969,49,5496.0
93250.0,56,2256.0,30.486486486486488,1.1073303159376089,56,5765.0,0.05673721449762906,56,5765.0
93255.0,56,2469.0,31.253164556962027,1.0868742458600218,56,5732.0,0.07034410767061212,56,5732.0
93260.0,55,2644.0,33.05,1.9247662008462136,55,5436.0,0.0848859588522749,55,5436.0
93265.0,53,2848.0,34.73170731707317,2.4970661102695124,53,5010.0,0.07010955601750912,53,5010.0
93270.0,44,2879.0,36.44303797468354,2.4108436385138536,44,5183.0,0.08412267133971536,44,5183.0
93275.0,45,3070.0,41.486486486486484,2.5904187775586123,45,5321.0,0.09045516775073295,45,5321.0
93280.0,51,3311.0,45.986111111111114,2.051278374124884,51,5555.0,0.04214916706647228,51,5555.0
93285.0,52,2967.0,43.63235294117647,1.1767478153996251,52,5431.0,0.015178149745814077,52,5431.0
93290.0,46,2231.0,30.98611111111111,2.9259149848187045,46,5051.0,0.150695103024206,46,5051.0
93295.0,40,1582.0,21.97222222222222,4.0929261349799,40,4346.0,0.16151717591630935,40,4346.0
93300.0,33,1007.0,15.257575757575758,3.912049143145437,33,3782.0,0.15309092081008663,33,3782.0
93305.0,35,700.0,10.9375,3.4310530540652566,35,3793.0,0.1396400536568142,35,3793.0
93310.0,41,891.0,13.707692307692307,2.734539475872393,41,3984.0,0.11002030655268195,41,3984.0
93315.0,48,1117.0,17.184615384615384,1.427374800123324,48,4210.0,0.07292297535270065,48,4210.0
93320.0,51,1304.0,19.46268656716418,0.9215799613733129,51,4428.0,0.060035438483454905,51,4428.0
93325.0,58,1578.0,21.04,1.5618823804227409,58,4671.0,0.06976358603600874,58,4671.0
93330.0,67,1893.0,23.6625,1.2974806489355188,67,4986.0,0.048065523910081016,67,4986.0
93335.0,66,2067.0,27.19736842105263,0.9561578065789125,66,4970.0,0.05957231353480589,66,4970.0
93340.0,58,2126.0,27.256410256410255,1.525727338077955,58,4786.0,0.041198912950910896,58,4786.0
93345.0,53,2216.0,28.41025641025641,2.7651784060377897,53,4343.0,0.06039092564157895,53,4343.0
93350.0,44,2274.0,30.72972972972973,3.517958484483348,44,3879.0,0.1050563603871728,44,3879.0
93355.0,38,2350.0,34.05797101449275,3.269348033833346,38,4054.0,0.13612710786408644,38,4054.0
93360.0,45,2563.0,38.25373134328358,2.3655284996536587,45,4243.0,0.10284423642640915,45,4243.0
93365.0,50,2805.0,36.9078947368421,2.4447726331165485,50,4485.0,0.13585967999323126,50,4485.0
93370.0,51,2484.0,32.25974025974026,1.7553934703983103,51,4346.0,0.11714314163493336,51,4346.0
93375.0,51,1798.0,22.475,1.6649423329676634,51,3857.0,0.06215523578900924,51,3857.0
93380.0,52,1321.0,16.308641975308642,2.5272973086403527,52,3174.0,0.06386988323655407,52,3174.0
93385.0,50,949.0,12.324675324675324,2.806222073150993,50,2854.0,0.09375184258834812,50,2854.0
93390.0,39,689.0,9.186666666666667,3.146641975852541,39,2673.0,0.12833164173857362,39,2673.0
93395.0,34,576.0,7.783783783783784,3.4412875543907333,34,2643.0,0.1389061303462878,34,2643.0
93400.0,32,525.0,6.907894736842105,4.2865622608028096,32,2505.0,0.18749260722366795,32,2505.0
93405.0,30,361.0,5.013888888888889,3.451902795111215,30,2600.0,0.16446482205985455,30,2600.0
93410.0,34,366.0,5.382352941176471,3.2259248640984155,34,2701.0,0.1437142033948791,34,2701.0
93415.0,43,570.0,8.142857142857142,2.18783386993039,43,2906.0,0.05845182583072025,43,2906.0
93420.0,50,723.0,10.478260869565217,1.1587375935403643,50,3059.0,0.03801583947496962,50,3059.0
93425.0,56,992.0,13.971830985915492,0.6783960196007395,56,3330.0,0.012151550091232177,56,3330.0
93430.0,66,1307.0,18.15277777777778,0.3927023254500249,66,3646.0,0.0011517295312705276,66,3646.0
93435.0,70,1651.0,21.166666666666668,1.0933751505124565,70,3992.0,0.07727765632391935,70,3992.0
93440.0,72,2008.0,25.743589743589745,0.9961642304307856,72,4349.0,0.06981611092889001,72,4349.0
93445.0,73,2369.0,29.6125,0.7424593552356769,73,4710.0,0.0303070561179561,73,4710.0
93450.0,71,2394.0,29.925,0.7376633446090434,71,4761.0,0.009148909646772172,71,4761.0
93455.0,61,2182.0,27.275,1.7740428955580376,61,4479.0,0.033528092643682186,61,4479.0
93460.0,53,1998.0,25.615384615384617,2.5818127428010476,53,3934.0,0.05307808524556373,53,3934.0
93465.0,41,1567.0,21.175675675675677,2.633946303471779,41,3956.0,0.08567206812117321,41,3956.0
93470.0,31,1095.0,15.0,3.372811322740416,31,3715.0,0.16676555195270998,31,3715.0
93475.0,30,827.0,11.32876712328767,4.318071431151074,30,3338.0,0.18608041532750316,30,3338.0
93480.0,29,494.0,7.264705882352941,3.174229368964313,29,3418.0,0.13754289123386354,29,3418.0
93485.0,39,357.0,5.492307692307692,1.9653877217082347,39,3587.0,0.09185772119262914,39,3587.0
93490.0,49,585.0,8.73134328358209,1.153782602903212,49,3815.0,0.05695467633149345,49,3815.0
93495.0,50,752.0,10.742857142857142,0.9206464014042983,50,4013.0,0.06002007679624839,50,4013.0
93500.0,59,1029.0,14.095890410958905,1.0260238576254417,59,4259.0,0.013399280085336529,59,4259.0
93505.0,64,1339.0,16.530864197530864,1.7377031875422186,64,4569.0,0.07079462842662987,64,4569.0
93510.0,72,1687.0,21.0875,1.2373400956370788,72,4917.0,0.07413895348224263,72,4917.0
93515.0,66,1839.0,23.576923076923077,1.0450874879386765,66,5038.0,0.06840017776572142,66,5038.0
93520.0,60,1849.0,23.1125,1.4852539590077198,60,4907.0,0.04477185562048589,60,4907.0
93525.0,56,1921.0,24.0125,2.760904462138308,56,4548.0,0.062107815916632184,56,4548.0
93530.0,47,1940.0,25.526315789473685,3.3776929322153264,47,4264.0,0.09908164346613405,47,4264.0
93535.0,43,2004.0,28.225352112676056,3.0545244920964145,43,4454.0,0.12492210339528893,43,4454.0
93540.0,49,2236.0,32.405797101449274,2.07993569162579,49,4686.0,0.10583647079287425,49,4686.0
93545.0,55,2500.0,32.89473684210526,1.800574499601778,55,4950.0,0.10785025524580451,55,4950.0
93550.0,56,2290.0,28.625,1.2460557182506438,56,4826.0,0.08384829652276109,56,4826.0
93555.0,56,1777.0,21.670731707317074,1.2839401514392532,56,4362.0,0.03428222646376935,56,4362.0
93560.0,55,1440.0,17.142857142857142,2.318866881184912,55,3911.0,0.05461107405378158,55,3911.0
93565.0,47,917.0,11.320987654320987,2.59447113683343,47,3946.0,0.0884805629708354,47,3946.0
